Simulation Number,Total Cells Percentage,Total Empty Cells Percentage,Total Trees Percentage,Total Trees On Fire Percentage
707,2500,42.64,33.76,23.599999999999998
708,2500,44.440000000000005,32.96,22.6
709,2500,44.4,33.68,21.92
710,2500,45.440000000000005,33.68,20.880000000000003
711,2500,42.72,36.4,20.880000000000003
712,2500,41.760000000000005,35.92,22.32
713,2500,43.44,32.84,23.72
714,2500,45.4,32.96,21.64
715,2500,43.0,35.88,21.12
716,2500,42.120000000000005,35.64,22.24
717,2500,42.24,35.04,22.720000000000002
718,2500,44.080000000000005,32.2,23.72
719,2500,47.32,31.44,21.240000000000002
720,2500,44.76,34.56,20.68
721,2500,42.44,36.84,20.72
722,2500,40.8,36.08,23.119999999999997
723,2500,41.8,34.92,23.28
724,2500,44.72,32.72,22.56
725,2500,44.800000000000004,33.28,21.92
726,2500,43.919999999999995,35.36,20.72
727,2500,42.44,36.199999999999996,21.36
728,2500,43.08,33.879999999999995,23.04
729,2500,44.2,32.519999999999996,23.28
730,2500,45.800000000000004,33.040000000000006,21.16
731,2500,43.4,36.36,20.24
732,2500,41.44,36.4,22.16
733,2500,42.24,34.760000000000005,23.0
734,2500,43.96,33.44,22.6
735,2500,43.919999999999995,34.4,21.68
736,2500,43.519999999999996,34.68,21.8
737,2500,44.36,33.239999999999995,22.400000000000002
738,2500,45.0,34.2,20.8
739,2500,43.56,34.92,21.52
740,2500,42.88,34.68,22.439999999999998
741,2500,43.56,35.08,21.36
742,2500,43.32,34.8,21.88
743,2500,43.28,34.0,22.720000000000002
744,2500,43.16,35.120000000000005,21.72
745,2500,43.56,34.599999999999994,21.84
746,2500,44.28,34.0,21.72
747,2500,43.04,35.480000000000004,21.48
748,2500,42.6,34.92,22.48
749,2500,43.76,33.52,22.720000000000002
750,2500,43.480000000000004,34.88,21.64
751,2500,43.32,34.12,22.56
752,2500,44.12,33.239999999999995,22.64
753,2500,45.839999999999996,33.040000000000006,21.12
754,2500,43.480000000000004,35.4,21.12
755,2500,42.84,35.04,22.12
756,2500,43.96,33.92,22.12
757,2500,44.0,35.04,20.96
758,2500,42.8,35.72,21.48
759,2500,42.64,35.04,22.32
760,2500,43.72,34.44,21.84
761,2500,43.96,35.08,20.96
762,2500,42.480000000000004,36.08,21.44
763,2500,41.24,36.64,22.12
764,2500,42.8,33.160000000000004,24.04
765,2500,45.800000000000004,32.2,22.0
766,2500,45.839999999999996,34.08,20.080000000000002
767,2500,43.2,36.52,20.28
768,2500,42.52,35.160000000000004,22.32
769,2500,43.72,33.160000000000004,23.119999999999997
770,2500,45.32,33.56,21.12
771,2500,44.0,36.08,19.919999999999998
772,2500,42.08,36.24,21.68
773,2500,43.28,33.4,23.32
774,2500,46.160000000000004,31.879999999999995,21.959999999999997
775,2500,45.04,33.879999999999995,21.08
776,2500,43.32,36.0,20.68
777,2500,41.64,36.720000000000006,21.64
778,2500,43.120000000000005,33.96,22.919999999999998
779,2500,45.0,33.48,21.52
780,2500,43.76,34.44,21.8
781,2500,44.2,34.32,21.48
782,2500,44.04,33.4,22.56
783,2500,44.080000000000005,34.52,21.4
784,2500,43.4,34.4,22.2
785,2500,43.68,33.6,22.720000000000002
786,2500,44.6,33.28,22.12
787,2500,44.48,33.64,21.88
788,2500,42.88,35.199999999999996,21.92
789,2500,42.88,34.72,22.400000000000002
790,2500,44.04,34.0,21.959999999999997
791,2500,42.96,35.36,21.68
792,2500,43.480000000000004,33.52,23.0
793,2500,45.48,32.16,22.36
794,2500,45.08,33.56,21.36
795,2500,44.32,34.56,21.12
796,2500,43.519999999999996,34.88,21.6
797,2500,43.72,33.0,23.28
798,2500,45.16,33.44,21.4
799,2500,43.88,36.16,19.96
800,2500,42.96,35.4,21.64
801,2500,43.84,33.36,22.8
802,2500,45.2,33.4,21.4
803,2500,43.6,35.839999999999996,20.560000000000002
804,2500,43.44,35.28,21.279999999999998
805,2500,43.519999999999996,34.160000000000004,22.32
806,2500,43.0,34.92,22.08
807,2500,44.12,34.12,21.759999999999998
808,2500,44.4,33.76,21.84
809,2500,45.24,32.440000000000005,22.32
810,2500,44.080000000000005,34.760000000000005,21.16
811,2500,43.919999999999995,33.64,22.439999999999998
812,2500,45.28,32.4,22.32
813,2500,44.800000000000004,35.72,19.48
814,2500,41.36,36.720000000000006,21.92
815,2500,42.08,34.760000000000005,23.16
816,2500,44.16,32.92,22.919999999999998
817,2500,44.2,34.2,21.6
818,2500,45.839999999999996,33.0,21.16
819,2500,43.04,34.36,22.6
820,2500,44.84,33.52,21.64
821,2500,43.480000000000004,34.2,22.32
822,2500,43.64,34.68,21.68
823,2500,44.080000000000005,34.44,21.48
824,2500,44.4,34.32,21.279999999999998
825,2500,42.84,36.08,21.08
826,2500,42.199999999999996,35.52,22.28
827,2500,42.76,34.04,23.200000000000003
828,2500,43.84,33.239999999999995,22.919999999999998
829,2500,44.24,33.839999999999996,21.92
830,2500,45.16,33.800000000000004,21.04
831,2500,43.0,34.839999999999996,22.16
832,2500,43.04,34.239999999999995,22.720000000000002
833,2500,45.879999999999995,32.6,21.52
834,2500,44.72,34.839999999999996,20.44
835,2500,43.28,35.32,21.4
836,2500,44.0,34.28,21.72
837,2500,44.76,33.6,21.64
838,2500,44.32,34.56,21.12
839,2500,43.68,33.96,22.36
840,2500,45.0,33.56,21.44
841,2500,44.12,35.32,20.560000000000002
842,2500,42.96,35.96,21.08
843,2500,42.04,36.199999999999996,21.759999999999998
844,2500,43.24,34.12,22.64
845,2500,45.16,32.0,22.84
846,2500,46.56,33.36,20.080000000000002
847,2500,43.28,36.64,20.080000000000002
848,2500,41.36,36.16,22.48
849,2500,43.56,33.56,22.88
850,2500,44.72,32.68,22.6
851,2500,44.0,34.48,21.52
852,2500,43.44,34.56,22.0
853,2500,44.36,33.28,22.36
854,2500,45.04,32.92,22.040000000000003
855,2500,44.28,34.760000000000005,20.96
856,2500,42.52,35.76,21.72
857,2500,42.68,34.64,22.68
858,2500,44.0,33.4,22.6
859,2500,44.879999999999995,33.160000000000004,21.959999999999997
860,2500,43.16,35.8,21.04
861,2500,41.56,35.64,22.8
862,2500,43.08,34.08,22.84
863,2500,44.879999999999995,32.68,22.439999999999998
864,2500,44.72,34.28,21.0
865,2500,43.28,34.68,22.040000000000003
866,2500,44.4,33.48,22.12
867,2500,43.919999999999995,35.04,21.04
868,2500,42.64,35.120000000000005,22.24
869,2500,42.76,34.08,23.16
870,2500,45.08,31.919999999999998,23.0
871,2500,45.96,32.56,21.48
872,2500,44.24,34.96,20.8
873,2500,42.16,35.36,22.48
874,2500,44.16,33.64,22.2
875,2500,44.4,34.48,21.12
876,2500,43.08,35.0,21.92
877,2500,44.2,32.84,22.96
878,2500,46.12,32.68,21.2
879,2500,44.12,35.76,20.119999999999997
880,2500,42.24,36.480000000000004,21.279999999999998
881,2500,42.68,33.839999999999996,23.48
882,2500,44.440000000000005,33.879999999999995,21.68
883,2500,43.44,35.0,21.560000000000002
884,2500,44.16,33.72,22.12
885,2500,44.32,33.68,22.0
886,2500,44.96,32.800000000000004,22.24
887,2500,45.64,33.12,21.240000000000002
888,2500,44.4,35.6,20.0
889,2500,43.919999999999995,35.4,20.68
890,2500,40.96,36.28,22.759999999999998
891,2500,42.64,35.32,22.040000000000003
892,2500,43.08,34.68,22.24
893,2500,44.32,34.0,21.68
894,2500,44.76,33.12,22.12
895,2500,43.6,34.72,21.68
896,2500,44.28,33.879999999999995,21.84
897,2500,44.519999999999996,32.519999999999996,22.96
898,2500,46.2,31.759999999999998,22.040000000000003
899,2500,44.76,35.199999999999996,20.04
900,2500,41.64,36.44,21.92
901,2500,43.08,33.68,23.24
902,2500,44.0,34.599999999999994,21.4
903,2500,42.92,35.199999999999996,21.88
904,2500,42.96,34.68,22.36
905,2500,44.68,33.0,22.32
906,2500,44.84,33.92,21.240000000000002
907,2500,42.96,36.199999999999996,20.84
908,2500,42.04,35.96,22.0
909,2500,43.08,34.239999999999995,22.68
910,2500,42.6,34.32,23.080000000000002
911,2500,44.04,34.28,21.68
912,2500,44.76,33.0,22.24
913,2500,45.28,33.72,21.0
914,2500,44.2,35.68,20.119999999999997
915,2500,41.68,37.0,21.32
916,2500,41.24,35.0,23.76
917,2500,45.32,32.16,22.52
918,2500,43.88,34.48,21.64
919,2500,43.480000000000004,36.0,20.52
920,2500,41.72,36.68,21.6
921,2500,42.16,35.36,22.48
922,2500,43.8,33.2,23.0
923,2500,44.2,34.96,20.84
924,2500,42.199999999999996,35.68,22.12
925,2500,43.2,33.96,22.84
926,2500,44.800000000000004,33.92,21.279999999999998
927,2500,44.68,34.32,21.0
928,2500,43.68,34.92,21.4
929,2500,43.08,35.52,21.4
930,2500,42.44,35.480000000000004,22.08
931,2500,44.32,33.08,22.6
932,2500,44.32,33.6,22.08
933,2500,44.0,34.12,21.88
934,2500,43.96,34.760000000000005,21.279999999999998
935,2500,43.24,35.52,21.240000000000002
936,2500,44.080000000000005,33.72,22.2
937,2500,45.36,33.28,21.36
938,2500,43.68,35.839999999999996,20.48
939,2500,42.199999999999996,36.480000000000004,21.32
940,2500,42.72,34.2,23.080000000000002
941,2500,44.68,34.160000000000004,21.16
942,2500,44.04,34.4,21.560000000000002
943,2500,44.6,34.239999999999995,21.16
944,2500,44.36,33.96,21.68
945,2500,43.84,34.52,21.64
946,2500,44.0,34.0,22.0
947,2500,44.6,33.48,21.92
948,2500,45.24,32.72,22.040000000000003
949,2500,44.48,34.04,21.48
950,2500,42.559999999999995,36.44,21.0
951,2500,41.8,36.36,21.84
952,2500,42.199999999999996,34.56,23.24
953,2500,44.36,31.8,23.84
954,2500,46.36,33.28,20.36
955,2500,43.16,36.120000000000005,20.72
956,2500,40.839999999999996,36.919999999999995,22.24
957,2500,42.72,33.239999999999995,24.04
958,2500,46.28,32.6,21.12
959,2500,44.879999999999995,34.96,20.16
960,2500,43.120000000000005,35.08,21.8
961,2500,44.2,33.44,22.36
962,2500,43.8,34.56,21.64
963,2500,43.2,35.08,21.72
964,2500,42.480000000000004,34.44,23.080000000000002
965,2500,44.2,33.48,22.32
966,2500,43.8,34.72,21.48
967,2500,42.36,36.04,21.6
968,2500,42.92,35.160000000000004,21.92
969,2500,43.24,33.36,23.400000000000002
970,2500,44.440000000000005,32.84,22.720000000000002
971,2500,44.4,34.08,21.52
972,2500,44.76,33.839999999999996,21.4
973,2500,43.120000000000005,35.72,21.16
974,2500,42.88,35.52,21.6
975,2500,42.84,33.56,23.599999999999998
976,2500,44.56,33.6,21.84
977,2500,44.56,34.04,21.4
978,2500,42.199999999999996,37.92,19.88
979,2500,41.24,36.32,22.439999999999998
980,2500,42.96,33.68,23.36
981,2500,44.879999999999995,32.519999999999996,22.6
982,2500,45.36,33.879999999999995,20.76
983,2500,43.36,35.28,21.36
984,2500,42.120000000000005,34.599999999999994,23.28
985,2500,43.6,34.04,22.36
986,2500,44.92,32.800000000000004,22.28
987,2500,44.48,34.760000000000005,20.76
988,2500,42.4,36.32,21.279999999999998
989,2500,42.480000000000004,34.72,22.8
990,2500,42.68,35.0,22.32
991,2500,44.28,34.04,21.68
992,2500,44.16,33.08,22.759999999999998
993,2500,46.52,32.92,20.560000000000002
994,2500,43.56,35.0,21.44
995,2500,43.8,34.239999999999995,21.959999999999997
996,2500,45.72,32.76,21.52
997,2500,43.4,35.839999999999996,20.76
998,2500,41.8,36.88,21.32
999,2500,43.0,34.88,22.12
