Simulation Number,Total Cells Percentage,Total Empty Cells Percentage,Total Trees Percentage,Total Trees On Fire Percentage
694,2500,39.24,34.599999999999994,26.16
695,2500,39.72,35.480000000000004,24.8
696,2500,39.68,34.08,26.240000000000002
697,2500,40.92,34.04,25.040000000000003
698,2500,38.64,37.72,23.64
699,2500,36.96,36.480000000000004,26.56
700,2500,38.519999999999996,34.56,26.919999999999998
701,2500,40.68,34.44,24.88
702,2500,38.56,37.08,24.36
703,2500,37.480000000000004,36.480000000000004,26.040000000000003
704,2500,39.04,34.48,26.479999999999997
705,2500,39.92,34.56,25.52
706,2500,40.08,35.36,24.560000000000002
707,2500,39.32,34.760000000000005,25.919999999999998
708,2500,38.4,36.76,24.84
709,2500,38.0,35.56,26.44
710,2500,39.56,34.28,26.16
711,2500,40.36,35.08,24.560000000000002
712,2500,38.96,35.76,25.28
713,2500,38.440000000000005,36.08,25.480000000000004
714,2500,38.56,35.08,26.36
715,2500,38.12,36.68,25.2
716,2500,37.8,36.64,25.56
717,2500,37.88,36.76,25.36
718,2500,37.12,36.480000000000004,26.400000000000002
719,2500,38.48,34.64,26.88
720,2500,39.72,34.48,25.8
721,2500,40.28,35.24,24.48
722,2500,38.84,36.08,25.080000000000002
723,2500,39.08,34.56,26.36
724,2500,38.92,35.96,25.119999999999997
725,2500,39.04,35.160000000000004,25.8
726,2500,38.56,35.24,26.200000000000003
727,2500,39.72,34.52,25.759999999999998
728,2500,40.400000000000006,35.04,24.560000000000002
729,2500,38.76,35.8,25.44
730,2500,39.6,34.04,26.36
731,2500,40.52,34.0,25.480000000000004
732,2500,38.68,37.12,24.2
733,2500,37.04,37.04,25.919999999999998
734,2500,37.56,35.88,26.56
735,2500,38.04,35.32,26.640000000000004
736,2500,38.56,34.64,26.8
737,2500,39.2,33.879999999999995,26.919999999999998
738,2500,39.800000000000004,34.96,25.240000000000002
739,2500,38.84,36.120000000000005,25.040000000000003
740,2500,37.92,36.4,25.679999999999996
741,2500,37.56,35.04,27.400000000000002
742,2500,39.12,34.72,26.16
743,2500,38.76,35.8,25.44
744,2500,39.24,35.160000000000004,25.6
745,2500,38.84,35.32,25.840000000000003
746,2500,37.72,36.8,25.480000000000004
747,2500,37.64,36.08,26.279999999999998
748,2500,38.4,34.72,26.88
749,2500,40.160000000000004,33.64,26.200000000000003
750,2500,39.32,36.08,24.6
751,2500,37.72,37.24,25.040000000000003
752,2500,38.12,35.88,26.0
753,2500,38.4,35.28,26.32
754,2500,38.48,35.76,25.759999999999998
755,2500,38.32,35.56,26.119999999999997
756,2500,37.32,37.2,25.480000000000004
757,2500,38.84,33.56,27.6
758,2500,41.36,33.92,24.72
759,2500,39.08,36.04,24.88
760,2500,37.8,36.559999999999995,25.64
761,2500,37.8,36.0,26.200000000000003
762,2500,39.2,34.64,26.16
763,2500,38.440000000000005,36.480000000000004,25.080000000000002
764,2500,38.519999999999996,35.8,25.679999999999996
765,2500,38.48,35.36,26.16
766,2500,39.04,35.32,25.64
767,2500,39.0,35.6,25.4
768,2500,38.48,36.4,25.119999999999997
769,2500,39.24,34.56,26.200000000000003
770,2500,40.400000000000006,34.839999999999996,24.759999999999998
771,2500,38.879999999999995,36.68,24.44
772,2500,38.36,35.36,26.279999999999998
773,2500,37.6,35.88,26.52
774,2500,39.92,32.76,27.32
775,2500,39.04,36.68,24.279999999999998
776,2500,38.56,35.4,26.040000000000003
777,2500,39.68,34.68,25.64
778,2500,39.839999999999996,35.120000000000005,25.040000000000003
779,2500,39.2,36.0,24.8
780,2500,38.32,36.559999999999995,25.119999999999997
781,2500,38.12,35.24,26.640000000000004
782,2500,38.56,35.72,25.72
783,2500,38.68,34.44,26.88
784,2500,39.0,35.08,25.919999999999998
785,2500,40.160000000000004,34.68,25.16
786,2500,39.24,34.88,25.88
787,2500,39.04,35.36,25.6
788,2500,37.519999999999996,37.76,24.72
789,2500,36.4,36.4,27.200000000000003
790,2500,39.36,33.36,27.279999999999998
791,2500,40.36,34.32,25.319999999999997
792,2500,38.6,37.04,24.36
793,2500,36.08,37.72,26.200000000000003
794,2500,37.2,35.68,27.12
795,2500,39.32,34.0,26.68
796,2500,37.2,38.96,23.84
797,2500,37.12,35.56,27.32
798,2500,36.720000000000006,37.480000000000004,25.8
799,2500,37.56,35.0,27.439999999999998
800,2500,38.68,35.44,25.88
801,2500,38.440000000000005,35.24,26.32
802,2500,39.0,35.68,25.319999999999997
803,2500,39.08,35.36,25.56
804,2500,39.44,35.480000000000004,25.080000000000002
805,2500,38.96,35.199999999999996,25.840000000000003
806,2500,39.04,35.36,25.6
807,2500,38.68,35.72,25.6
808,2500,38.76,35.68,25.56
809,2500,39.36,35.120000000000005,25.52
810,2500,39.0,35.88,25.119999999999997
811,2500,38.440000000000005,35.76,25.8
812,2500,38.96,34.160000000000004,26.88
813,2500,38.32,36.84,24.84
814,2500,37.480000000000004,35.8,26.72
815,2500,38.080000000000005,36.64,25.28
816,2500,37.72,35.839999999999996,26.44
817,2500,38.6,34.56,26.840000000000003
818,2500,40.56,33.76,25.679999999999996
819,2500,39.32,36.68,24.0
820,2500,37.76,36.16,26.08
821,2500,38.879999999999995,35.160000000000004,25.96
822,2500,39.6,35.04,25.36
823,2500,37.88,36.32,25.8
824,2500,38.2,35.92,25.88
825,2500,38.24,34.88,26.88
826,2500,38.56,36.6,24.84
827,2500,39.08,34.12,26.8
828,2500,40.52,34.52,24.959999999999997
829,2500,38.96,35.92,25.119999999999997
830,2500,38.64,36.8,24.560000000000002
831,2500,37.24,36.96,25.8
832,2500,38.24,35.04,26.72
833,2500,39.36,35.08,25.56
834,2500,38.56,36.64,24.8
835,2500,37.2,36.919999999999995,25.88
836,2500,39.04,33.76,27.200000000000003
837,2500,41.0,34.08,24.92
838,2500,38.16,38.0,23.84
839,2500,35.32,38.72,25.96
840,2500,36.16,35.72,28.12
841,2500,39.04,33.879999999999995,27.08
842,2500,40.12,35.28,24.6
843,2500,39.160000000000004,36.08,24.759999999999998
844,2500,37.8,36.8,25.4
845,2500,37.480000000000004,35.36,27.16
846,2500,37.44,36.559999999999995,26.0
847,2500,38.32,34.760000000000005,26.919999999999998
848,2500,38.6,35.52,25.88
849,2500,38.56,34.88,26.56
850,2500,40.32,34.32,25.36
851,2500,39.48,36.0,24.52
852,2500,37.24,36.6,26.16
853,2500,39.12,34.44,26.44
854,2500,39.36,35.160000000000004,25.480000000000004
855,2500,38.92,35.88,25.2
856,2500,39.0,36.32,24.68
857,2500,38.080000000000005,36.88,25.040000000000003
858,2500,37.44,35.8,26.76
859,2500,38.96,34.72,26.32
860,2500,39.64,35.52,24.84
861,2500,39.0,36.16,24.84
862,2500,38.279999999999994,36.08,25.64
863,2500,38.84,34.88,26.279999999999998
864,2500,38.96,35.76,25.28
865,2500,38.6,36.24,25.16
866,2500,37.28,36.6,26.119999999999997
867,2500,39.32,35.04,25.64
868,2500,38.72,35.24,26.040000000000003
869,2500,39.879999999999995,34.92,25.2
870,2500,39.44,35.4,25.16
871,2500,39.32,35.72,24.959999999999997
872,2500,38.56,35.8,25.64
873,2500,38.440000000000005,36.120000000000005,25.44
874,2500,38.0,35.96,26.040000000000003
875,2500,37.96,35.4,26.640000000000004
876,2500,40.28,33.64,26.08
877,2500,40.88,34.48,24.64
878,2500,40.68,34.0,25.319999999999997
879,2500,38.96,37.24,23.799999999999997
880,2500,36.68,38.04,25.28
881,2500,37.64,36.04,26.32
882,2500,37.88,35.04,27.08
883,2500,38.92,35.24,25.840000000000003
884,2500,39.76,34.839999999999996,25.4
885,2500,39.92,35.36,24.72
886,2500,37.88,37.68,24.44
887,2500,36.559999999999995,37.04,26.400000000000002
888,2500,39.36,34.44,26.200000000000003
889,2500,39.28,35.96,24.759999999999998
890,2500,38.32,36.52,25.16
891,2500,38.279999999999994,35.72,26.0
892,2500,37.92,36.32,25.759999999999998
893,2500,38.96,34.92,26.119999999999997
894,2500,38.16,36.24,25.6
895,2500,36.8,36.96,26.240000000000002
896,2500,38.2,35.28,26.52
897,2500,37.96,36.44,25.6
898,2500,38.800000000000004,34.28,26.919999999999998
899,2500,40.28,34.56,25.16
900,2500,38.440000000000005,36.480000000000004,25.080000000000002
901,2500,37.24,36.04,26.72
902,2500,38.0,35.6,26.400000000000002
903,2500,39.08,33.96,26.96
904,2500,41.08,33.6,25.319999999999997
905,2500,39.36,37.6,23.04
906,2500,37.36,36.84,25.8
907,2500,39.08,35.24,25.679999999999996
908,2500,38.56,36.76,24.68
909,2500,38.04,35.480000000000004,26.479999999999997
910,2500,39.08,35.68,25.240000000000002
911,2500,39.56,35.44,25.0
912,2500,39.68,35.199999999999996,25.119999999999997
913,2500,37.04,37.32,25.64
914,2500,37.68,34.92,27.400000000000002
915,2500,38.080000000000005,36.720000000000006,25.2
916,2500,39.32,33.96,26.72
917,2500,38.24,36.32,25.44
918,2500,39.44,34.760000000000005,25.8
919,2500,40.36,34.28,25.36
920,2500,38.92,36.84,24.240000000000002
921,2500,37.96,36.4,25.64
922,2500,37.12,37.0,25.88
923,2500,37.24,35.199999999999996,27.560000000000002
924,2500,38.2,35.24,26.56
925,2500,38.080000000000005,36.76,25.16
926,2500,37.08,36.36,26.56
927,2500,39.96,32.68,27.36
928,2500,38.800000000000004,36.4,24.8
929,2500,38.24,35.44,26.32
930,2500,38.96,35.68,25.36
931,2500,37.76,36.24,26.0
932,2500,38.16,35.8,26.040000000000003
933,2500,38.96,35.52,25.52
934,2500,38.12,36.4,25.480000000000004
935,2500,38.24,35.56,26.200000000000003
936,2500,38.48,36.44,25.080000000000002
937,2500,36.6,37.6,25.8
938,2500,37.32,35.160000000000004,27.52
939,2500,39.160000000000004,35.36,25.480000000000004
940,2500,38.96,35.6,25.44
941,2500,39.519999999999996,34.52,25.96
942,2500,40.44,34.64,24.92
943,2500,38.279999999999994,36.84,24.88
944,2500,37.96,35.839999999999996,26.200000000000003
945,2500,37.68,36.88,25.44
946,2500,37.8,35.480000000000004,26.72
947,2500,38.800000000000004,35.08,26.119999999999997
948,2500,39.28,34.72,26.0
949,2500,39.68,34.88,25.44
950,2500,38.96,36.199999999999996,24.84
951,2500,38.04,35.8,26.16
952,2500,37.4,36.52,26.08
953,2500,38.16,35.64,26.200000000000003
954,2500,40.04,34.760000000000005,25.2
955,2500,39.519999999999996,36.52,23.96
956,2500,37.92,36.199999999999996,25.88
957,2500,37.88,36.44,25.679999999999996
958,2500,39.04,35.0,25.96
959,2500,39.0,35.839999999999996,25.16
960,2500,38.0,36.84,25.16
961,2500,38.440000000000005,35.44,26.119999999999997
962,2500,38.56,35.36,26.08
963,2500,38.080000000000005,35.52,26.400000000000002
964,2500,39.36,35.160000000000004,25.480000000000004
965,2500,37.6,37.2,25.2
966,2500,37.64,35.68,26.68
967,2500,40.08,33.6,26.32
968,2500,39.800000000000004,36.120000000000005,24.08
969,2500,38.440000000000005,36.199999999999996,25.36
970,2500,38.800000000000004,34.0,27.200000000000003
971,2500,39.44,36.480000000000004,24.08
972,2500,37.8,37.04,25.16
973,2500,37.8,35.6,26.6
974,2500,38.64,35.56,25.8
975,2500,38.2,35.56,26.240000000000002
976,2500,37.08,36.88,26.040000000000003
977,2500,39.56,32.96,27.48
978,2500,39.68,35.64,24.68
979,2500,38.76,36.120000000000005,25.119999999999997
980,2500,39.839999999999996,35.120000000000005,25.040000000000003
981,2500,40.08,35.68,24.240000000000002
982,2500,39.160000000000004,35.480000000000004,25.36
983,2500,37.519999999999996,37.519999999999996,24.959999999999997
984,2500,38.519999999999996,34.88,26.6
985,2500,40.04,34.48,25.480000000000004
986,2500,37.72,37.44,24.84
987,2500,38.519999999999996,35.0,26.479999999999997
988,2500,40.28,33.92,25.8
989,2500,38.12,37.96,23.919999999999998
990,2500,37.04,35.72,27.24
991,2500,38.32,35.72,25.96
992,2500,39.68,33.839999999999996,26.479999999999997
993,2500,39.36,35.68,24.959999999999997
994,2500,37.68,36.88,25.44
995,2500,36.919999999999995,36.36,26.72
996,2500,38.96,33.44,27.6
997,2500,42.76,31.680000000000003,25.56
998,2500,39.44,37.6,22.96
999,2500,36.480000000000004,38.32,25.2
